START_DATE,ACRES_BURNED,LATITUDE,LONGITUDE,BURN_SEVERITY_CODE,SEVERITY_DESC,FBFM40_CODE,FBFM40_TITLE,BPS_CODE,BPS_NAME,TEMPERATURE,PRECIPITATION,WIND_SPEED,HUMIDITY,TEMPERATURE_7D_MAX,HUMIDITY_7D_MIN,WIND_SPEED_7D_MAX,PRECIPITATION_7D_SUM,VPD_7D_MEAN,VPD_7D_MAX,PRECIPITATION_30D_SUM,DAYS_SINCE_RAIN,ELEVATION,SLOPE,ASPECT_SIN,ASPECT_COS
2015-08-10,4582.0,45.930853130462424,-115.72434196985569,,,162,TU2,419,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest-Grand Fir,19.685958862304688,0.0016045570373535,1.6653592586517334,42.79301452636719,29.841217041015625,17.27336883544922,3.829298257827759,0.0018515586853027,1.5589743852615356,3.366521120071411,0.0275840759277343,28,1792.0,14.494619983672916,0.6092433058963242,0.7929833505317233
2015-08-12,94816.0,45.34353334970774,-116.1592770221232,2.0,Low Burn Severity,165,TU5,419,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest-Grand Fir,18.76021957397461,0.0029149055480957,1.8229422569274905,52.59101486206055,30.849517822265625,14.005598068237305,3.677322387695313,0.0031228065490722,1.274794578552246,3.720472812652588,0.0249195098876953,20,1502.0,28.95413441397954,-0.10844751017541776,0.9941021766079947
2016-08-18,2049.0,45.43599163288578,-116.2935220460975,2.0,Low Burn Severity,102,GR2,426,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,22.44093894958496,0.0,1.3974132537841797,34.317901611328125,31.066802978515625,16.70993423461914,2.8249282836914062,0.0,1.7891799211502075,3.7009668350219727,0.008209228515625,30,1173.0,34.60321422842952,-0.5471517307040014,-0.8370334423352606
2017-08-01,27909.0,45.514387835681,-115.92063789175894,2.0,Low Burn Severity,165,TU5,419,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest-Grand Fir,22.63431739807129,0.0005292892456054,1.4407460689544678,34.14881134033203,31.547271728515625,9.95871925354004,3.0756375789642334,0.0014572143554687,1.9006813764572144,4.079224586486816,0.0069289207458496,30,2010.0,25.34994901909468,-0.5936489485702229,0.80472413028408
1992-08-18,5275.0,45.44895851676191,-115.98662507804028,3.0,Moderate Burn Severity,122,GS2,423,Northern Rocky Mountain Ponderosa Pine Woodland and Savanna,19.963443756103516,0.0031795501708984,1.2224262952804563,62.72370910644531,32.787261962890625,18.910785675048828,2.259066343307495,0.0032525062561035,1.4029616117477417,3.8831546306610103,0.0404977798461914,26,1266.0,18.07003136591249,-0.6091551634928816,0.7930510619058275
1992-08-20,16882.0,45.48797789929199,-115.62570304572124,2.0,Low Burn Severity,122,GS2,440,Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland,18.12339210510254,0.0057344436645507,1.3574758768081665,65.003173828125,31.519683837890625,22.040538787841797,2.741217613220215,0.0090255737304687,1.0746554136276243,3.5706119537353516,0.0377411842346191,27,1388.0,24.674456420790264,-0.20134582281592994,-0.9795202191045247
1992-08-18,15611.0,45.4850186313436,-115.75864002166747,3.0,Moderate Burn Severity,183,TL3,417,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest-Ponderosa Pine-Douglas-fir,18.470157623291016,0.005131721496582,1.2293715476989746,66.33676147460938,31.519683837890625,19.12310218811035,2.580484390258789,0.0052909851074218,1.2361522912979126,3.5706119537353516,0.0478463172912597,25,1688.0,22.503998998704127,0.05129191226690928,-0.9986837035498295
2021-07-06,3664.0,45.5613651022668,-115.61880604154705,3.0,Moderate Burn Severity,161,TU1,417,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest-Ponderosa Pine-Douglas-fir,22.43284797668457,0.0017304420471191,1.6385979652404783,41.20030975341797,34.037261962890625,14.925901412963867,3.854097366333008,0.0038466453552246,1.791626214981079,4.381746292114258,0.0534024238586425,26,2008.0,13.326986841365168,-0.7123638613662802,0.7018103226793713
2021-08-13,1418.0,45.41305235365664,-116.04936265716938,1.0,Unburned/Underburned to Low Burn Severity,186,TL6,417,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest-Ponderosa Pine-Douglas-fir,20.69268226623535,0.0,1.4050155878067017,45.25269317626953,31.622955322265625,19.230886459350582,3.1801135540008545,0.0096602439880371,1.3043111562728882,3.6511874198913574,0.0397462844848632,5,1208.0,33.23827918439837,0.7496151571415637,-0.6618739428196496
2021-08-23,8185.0,45.54166411231169,-115.7868846655553,1.0,Unburned/Underburned to Low Burn Severity,165,TU5,419,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest-Grand Fir,12.23052978515625,0.0176348686218261,1.5259480476379397,68.6166000366211,28.220367431640625,23.35942268371582,3.657008647918701,0.0242228507995605,0.5415663719177246,2.9350149631500244,0.0641922950744628,2,1175.0,8.461003461593391,-0.9999646936289543,0.008403064652343901
